164	1887	0	6	0
711	1689	0	2	3
831	1524	0	6	0
403	66	8	2	26
285	879	0	3	4
59	185	0	6	0
890	1187	6	2	3
730	790	0	6	0
301	857	0	2	25
636	857	0	4	0
285	678	0	4	5
887	479	0	1	22
842	1946	0	6	0
345	169	0	6	0
755	189	6	2	24
275	339	0	6	0
617	1972	8	2	26
8	376	0	6	0
510	790	8	2	23
326	1815	8	2	1
902	477	0	6	0
450	1604	6	4	0
797	572	9	2	1
522	856	8	1	6
728	1677	8	2	2
853	462	0	2	1
205	908	8	2	1
571	790	10	2	23
549	1222	0	3	1
288	1486	0	4	51
791	249	10	1	10
348	31	0	2	1
519	696	0	6	0
994	1030	0	6	0
779	1364	8	2	1
94	1951	0	6	0
564	90	0	1	4
866	889	8	3	3
301	48	0	2	26
121	185	9	2	26
774	986	6	2	1
949	67	6	2	24
944	1372	0	6	0
284	21	10	1	897
324	1762	0	6	0
701	934	7	2	26
423	1004	10	2	1
890	1499	3	2	2
912	972	5	2	2
426	177	0	6	1
89	396	0	6	0
740	1694	0	1	0
280	1097	0	2	13
770	1575	8	2	25
791	468	0	2	1
332	384	6	2	13
307	150	10	2	50
748	19	0	2	74
538	845	0	6	0
66	1668	0	2	52
404	1818	0	6	0
510	5	8	2	1
1000	1482	0	6	0
445	1698	0	6	0
15	900	0	2	1
772	251	0	4	0
865	790	0	1	1
888	918	10	2	201
974	21	10	1	495
633	934	9	2	26
737	24	8	2	26
248	617	0	6	0
940	440	0	2	39
332	1195	7	2	13
848	1535	10	2	37
921	335	6	4	2
848	269	5	2	366
731	74	0	6	0
300	267	0	1	0
128	271	7	2	26
413	26	0	6	0
367	171	0	6	0
389	72	9	2	12
897	355	6	1	2
657	1842	8	2	26
444	1592	0	6	0
517	1723	0	2	1
418	1121	6	2	1
286	227	9	2	6
308	227	0	6	0
362	384	6	2	13
664	322	7	2	12
127	906	0	6	0
496	732	2	2	1
736	1000	7	2	42
246	235	9	1	406
976	257	0	6	0
728	1553	7	2	4
841	1072	0	2	5
836	457	9	2	26
910	1	8	3	13
135	20	0	3	0
524	7	7	2	26
17	514	7	2	3
785	33	8	2	25
248	1650	0	6	0
19	1004	5	2	1
899	1978	6	2	1
948	1087	5	2	48
953	1404	7	2	2
124	1818	0	6	0
936	385	0	1	0
583	6	0	1	0
90	1002	0	6	0
293	849	8	2	14
940	431	0	2	1
285	477	0	6	0
519	1562	0	6	0
843	356	0	6	0
614	830	0	6	0
346	205	9	3	17
979	269	0	2	366
578	431	10	2	1
459	1253	0	6	0
731	1925	0	6	0
732	1	0	3	15
853	885	7	2	1
719	1726	5	2	12
34	1569	7	2	12
998	1505	8	2	1
147	177	7	2	26
853	1768	9	2	4
975	205	0	6	0
1000	944	0	6	0
57	219	8	2	1
734	859	0	3	0
866	16	0	6	0
694	1362	7	2	1
725	205	0	4	3
349	721	0	3	1
583	245	0	1	0
650	1817	2	2	1
931	121	10	2	51
85	26	7	2	22
445	1571	7	2	25
156	1200	0	6	0
877	1689	9	2	3
289	228	9	2	26
998	256	0	6	0
71	523	0	2	1
786	1482	7	2	103
694	6	9	2	26
439	21	0	4	36
431	114	9	2	26
432	441	8	2	1
455	816	4	4	2
632	225	7	2	64
944	563	0	1	6
969	1608	0	6	0
823	114	0	1	6
853	1373	6	2	4
399	90	8	2	49
52	963	9	2	1
764	1051	0	4	1
714	62	0	1	13
612	101	0	2	13
270	269	0	1	76
316	523	10	2	1
290	15	0	6	1
274	934	0	6	0
534	1210	9	2	23
478	392	0	4	3
153	874	0	2	51
386	1215	8	2	3
395	539	8	2	6
631	1726	9	2	12
596	20	8	2	220
430	30	0	6	0
894	584	0	6	0
668	1506	10	2	1
85	570	0	6	0
342	1699	0	6	0
169	269	8	2	366
724	644	8	2	2
296	908	8	2	1
819	1120	8	2	1
558	30	9	2	26
793	226	7	2	13
55	894	0	2	1
860	1352	7	2	3
366	457	7	2	26
540	21	10	1	324
887	1163	0	6	0
42	710	7	2	9
467	694	0	6	0
469	678	0	6	0
869	552	0	2	54
444	157	0	6	0
830	245	10	2	43
111	226	9	2	13
576	1735	7	3	343
280	976	0	2	2
77	202	9	2	26
598	1347	8	2	8
890	825	4	2	4
268	1690	9	2	24
307	138	0	3	0
956	969	9	2	26
626	248	0	6	0
992	306	0	1	3
535	877	0	6	0
930	740	8	2	43
612	123	0	2	52
409	1069	0	6	0
870	1195	0	2	13
280	861	0	2	24
438	431	0	2	1
418	820	0	6	0
371	186	7	2	13
198	1869	9	2	3
883	1887	6	2	24
146	16	0	6	0
326	82	0	6	0
423	68	0	6	0
748	186	0	2	13
181	934	6	2	26
289	392	10	2	112
285	710	0	6	0
342	1953	0	2	9
469	1546	0	4	5
887	72	8	2	12
286	1691	0	6	0
227	1593	7	2	1
736	282	0	6	0
291	50	4	3	1
730	540	8	2	6
943	1531	8	2	1
519	142	0	3	0
658	157	7	2	26
538	270	0	2	13
577	736	8	2	1
724	28	8	2	69
278	245	8	2	43
734	534	0	6	0
602	164	3	2	1
113	1532	0	2	13
864	1940	5	2	1
744	228	0	6	0
489	199	10	2	1
444	269	8	1	310
925	833	0	2	13
442	880	7	2	22
280	256	0	2	1
869	1491	0	6	0
877	19	9	2	74
153	190	8	2	3
153	1231	0	2	26
731	951	0	6	0
687	904	10	2	1
1000	1079	0	6	0
386	1571	0	6	0
392	1535	0	6	0
645	150	0	1	3
214	245	10	3	30
517	1138	10	2	52
352	442	8	2	1
517	1257	10	2	13
612	418	0	2	1
290	483	0	6	0
42	147	10	2	14
41	875	0	6	0
33	327	0	2	26
915	1299	0	6	0
859	1313	8	2	50
1000	788	0	6	0
683	357	0	6	0
807	1826	0	6	0
748	578	0	2	1
423	777	8	2	10
797	467	0	6	0
563	221	0	6	0
861	249	0	6	0
98	819	0	2	1
464	710	5	4	0
842	270	10	2	13
205	690	6	3	1
338	227	0	6	0
948	985	7	2	1
172	292	3	2	26
660	32	0	6	0
878	984	0	2	2
830	777	9	2	10
307	1046	9	2	12
459	1985	0	6	0
823	182	0	6	0
316	874	0	2	51
28	1535	10	2	37
976	481	8	2	224
745	897	7	2	1
612	44	0	2	4
998	759	8	2	1
962	61	9	2	26
1000	1657	0	6	0
522	528	7	2	1
154	137	7	2	8
564	902	7	2	1
992	853	5	2	26
274	1524	0	6	0
324	513	0	2	1
121	457	0	6	0
853	1368	6	2	1
324	1775	0	6	0
687	121	0	1	20
209	1689	4	2	3
329	587	7	2	6
651	43	7	2	1
547	1860	0	6	0
758	6	10	2	26
533	507	0	6	0
77	339	10	2	13
459	486	8	2	13
611	1852	0	6	0
851	223	6	2	153
792	351	0	6	0
714	330	0	1	1
496	1016	6	2	2
383	981	6	2	4
577	1078	0	2	1
432	601	8	2	1
248	324	0	6	0
866	390	0	6	0
912	459	7	2	1
921	7	7	3	4
314	1575	10	2	25
47	1250	7	2	26
481	1519	10	2	12
565	150	0	6	0
326	467	8	2	26
966	1222	0	2	26
453	1575	10	2	25
694	1750	8	2	1
280	1025	0	6	0
196	1195	8	2	13
887	568	0	2	26
423	1072	8	2	5
938	1107	0	6	0
148	853	8	3	4
912	1887	0	3	13
848	250	4	4	2
683	1527	0	3	0
697	1	0	6	0
123	1210	9	2	24
524	529	4	2	13
915	357	0	2	8
350	210	7	2	161
602	44	0	6	0
686	687	0	2	52
6	1498	0	6	0
240	1579	0	6	0
442	1721	0	6	0
925	248	0	2	12
847	450	7	2	1
883	523	6	2	1
664	51	5	2	3
545	617	8	2	1
870	1313	0	2	50
6	1797	0	6	0
386	1482	0	6	0
202	264	10	2	1
517	512	10	2	1
694	20	7	2	220
410	1840	10	2	12
155	121	0	6	0
849	986	7	2	1
706	177	8	1	20
342	290	0	2	13
147	66	10	2	26
332	227	8	2	6
219	68	10	2	23
358	101	0	2	13
933	335	8	2	26
358	1376	0	2	13
588	1514	0	2	6
446	853	7	2	26
37	533	7	3	3
870	467	0	6	2
225	60	8	2	24
321	269	9	2	366
890	311	10	2	26
262	934	9	2	26
439	405	6	2	1
985	1722	0	6	0
719	996	9	2	34
915	326	0	2	4
36	1669	6	2	51
60	1264	0	1	1
78	819	8	2	1
618	20	10	1	7
985	1726	8	2	12
878	897	0	2	1
779	164	9	2	1
148	1412	7	3	2
280	1689	0	2	3
195	104	6	2	24
748	187	0	2	1
524	1312	6	3	4
917	740	5	2	43
308	287	0	6	0
117	1007	7	2	6
538	53	0	6	0
538	1051	0	6	0
316	1564	0	2	192
166	820	0	6	0
350	228	7	2	26
349	45	0	6	0
995	1639	1	2	1
101	327	10	2	26
459	235	0	3	169
836	6	0	1	5
583	121	0	1	0
933	102	7	2	26
730	1827	6	2	26
612	288	0	2	51
84	1559	0	6	0
683	1119	0	2	1
260	1292	8	2	5
519	486	0	6	0
644	1171	0	6	0
240	60	0	6	0
240	1033	0	6	0
66	431	10	2	1
772	182	0	6	0
439	934	7	4	10
436	157	0	6	0
721	317	9	2	1
316	1278	7	2	1
547	1	0	6	0
128	811	6	2	6
90	1571	0	6	0
655	1686	10	2	1
148	877	0	6	0
285	79	8	2	24
320	1589	10	2	11
426	88	10	2	1
145	1210	7	3	4
696	182	8	2	26
496	50	6	2	24
830	1943	0	6	0
920	1535	7	2	37
36	61	7	2	26
64	68	9	2	23
202	1840	9	2	12
734	594	0	3	0
993	1579	0	1	0
617	174	0	6	0
491	136	0	6	0
438	1569	0	6	0
440	57	9	2	26
444	1065	0	6	1
405	1562	0	6	0
932	237	0	6	0
332	584	7	2	24
1000	1088	0	6	0
444	1581	0	6	0
55	241	0	1	0
111	263	10	2	75
584	884	5	2	1
332	71	7	2	24
948	587	7	2	6
836	431	10	2	1
936	43	7	2	1
751	467	8	2	26
878	442	0	2	1
1000	1685	0	6	0
82	1019	0	1	2
945	437	0	6	0
198	752	4	2	1
262	24	8	2	26
346	130	7	2	25
915	432	0	2	6
655	1735	10	2	500
481	90	4	2	49
926	20	10	2	220
164	1559	8	2	50
445	895	7	2	1
205	407	0	6	0
739	322	0	2	12
612	1257	0	2	13
822	46	7	2	1
381	512	7	2	1
821	1050	0	6	0
303	177	7	1	18
478	431	8	2	1
584	1735	5	4	0
859	913	0	6	0
407	164	0	2	1
112	1589	8	2	11
737	146	9	2	12
510	597	7	2	1
275	1072	2	2	1
612	97	0	2	26
164	157	9	2	26
386	387	10	2	13
612	1914	0	2	39
360	269	7	4	30
719	134	0	2	13
689	52	9	2	26
721	249	8	2	167
110	1562	6	2	25
859	789	0	4	0
240	565	0	6	0
936	1025	0	1	0
836	1889	7	2	24
64	269	10	2	366
538	1126	0	6	0
37	25	9	2	24
821	47	0	6	0
529	267	0	6	0
174	949	8	2	6
673	102	9	2	26
853	75	7	2	25
129	392	10	2	112
296	1170	8	2	3
915	208	0	2	3
60	1566	0	6	0
45	47	8	2	1
781	326	4	2	4
43	21	9	1	692
876	1	8	2	26
153	226	10	2	13
0	1074	0	2	1
819	147	0	6	0
516	442	0	2	1
444	47	0	6	0
793	357	0	6	0
98	59	0	6	0
286	1840	0	6	0
262	357	4	2	8
400	268	0	6	0
469	525	0	6	0
936	1238	7	2	1
912	907	10	2	12
633	223	7	2	153
890	1738	9	2	12
526	777	10	2	10
649	20	8	2	220
982	195	0	2	12
84	1	8	6	0
174	202	0	6	0
366	486	2	2	13
724	981	7	2	4
94	50	0	6	0
478	385	0	4	10
349	170	0	6	0
174	336	0	6	0
205	990	0	6	0
244	584	0	6	0
122	849	9	2	14
193	853	8	2	26
519	61	9	2	26
459	263	10	2	75
617	110	8	1	7
444	1530	0	1	20
246	1364	9	2	1
625	237	10	2	50
498	120	0	6	0
899	20	8	3	15
399	1944	10	2	6
694	476	9	2	12
330	169	6	2	12
192	1689	7	2	3
389	568	5	2	26
265	474	0	6	0
324	1699	0	3	3
350	232	8	2	70
450	585	8	2	1
350	205	0	6	0
680	43	0	6	0
713	125	8	2	13
675	918	10	1	173
853	1292	9	2	5
229	6	8	4	6
6	99	0	6	0
518	1132	6	2	50
238	456	0	6	0
601	384	7	2	13
694	16	7	2	24
342	934	0	2	26
780	270	0	6	0
257	877	9	2	47
538	693	0	6	0
897	1719	0	6	0
472	1735	10	2	500
500	514	0	6	0
933	918	10	2	201
932	325	0	6	0
450	317	4	2	1
211	226	10	2	7
289	136	10	2	62
566	24	9	2	26
848	26	0	6	0
714	241	0	6	0
406	242	0	6	0
148	979	0	6	0
240	974	0	6	0
60	452	0	2	1
1000	141	0	6	0
912	1689	8	2	3
853	108	5	2	3
270	1639	0	6	0
323	61	7	2	26
172	419	0	1	6
1000	366	0	6	0
713	1735	10	2	500
371	1943	9	2	1
529	532	7	2	38
887	19	7	2	74
387	586	6	3	4
524	401	0	6	0
780	487	0	6	0
558	164	9	2	1
794	405	0	6	0
172	1250	3	2	26
792	1829	0	6	0
405	1575	0	6	0
346	1212	8	2	26
440	135	0	3	47
316	199	10	2	1
363	1048	0	6	0
426	250	7	3	77
248	823	7	2	1
804	339	0	3	2
781	431	7	2	1
198	1533	6	2	51
998	269	8	4	300
297	202	8	2	26
275	856	0	3	1
989	157	0	2	26
791	1047	0	2	1
326	58	0	6	0
23	66	9	2	26
485	1637	0	6	0
988	687	0	6	0
962	902	9	2	1
342	543	0	6	0
347	857	7	2	25
820	620	0	6	0
577	272	8	2	26
52	591	0	3	1
746	1107	3	2	1
205	882	0	6	0
936	781	0	6	0
45	1	7	6	1
622	853	10	2	26
764	845	8	2	51
650	1735	2	4	342
973	165	0	6	0
89	1575	7	2	25
811	572	0	2	1
436	479	0	6	0
538	960	0	6	0
877	1686	6	2	1
459	899	6	2	1
786	466	5	2	1
324	795	0	6	0
643	241	0	6	0
64	21	10	1	0
759	323	0	6	0
603	1686	8	2	1
436	79	0	6	0
664	876	7	2	29
285	1250	0	3	17
1000	97	0	6	0
890	1124	4	2	1
998	591	7	2	12
596	194	8	2	5
821	1887	0	6	0
590	136	7	2	62
781	1869	6	2	3
936	146	9	2	12
965	1735	9	2	500
758	267	8	2	26
333	963	7	2	1
943	464	7	2	1
526	395	6	2	13
164	147	7	2	14
607	528	0	2	1
860	513	8	2	1
13	251	0	3	14
612	501	0	2	51
967	856	0	1	0
536	934	10	2	26
352	1686	9	2	1
876	911	0	6	0
681	249	8	2	167
524	431	7	2	1
230	1726	0	2	12
1000	837	0	6	0
950	1535	6	2	37
326	284	0	6	0
724	612	0	6	0
251	430	0	6	0
386	1033	8	2	1
117	849	7	2	14
691	1689	0	3	1
714	1072	9	2	1
890	1855	2	2	2
444	193	0	6	0
985	1533	9	2	51
664	825	7	2	4
986	245	0	6	0
953	1633	9	2	4
830	481	7	2	224
123	1557	6	4	0
469	202	7	2	26
274	790	0	6	0
859	715	0	2	3
426	896	7	2	1
493	801	0	6	0
81	1689	7	2	3
37	1210	10	2	24
499	376	9	2	1
285	45	10	2	94
204	597	7	2	1
707	205	0	6	0
241	777	0	6	0
373	72	6	2	12
184	1361	7	2	1
731	227	6	2	6
478	90	8	2	49
209	523	6	2	1
248	569	0	6	0
914	269	8	3	176
725	185	10	2	26
783	68	0	3	20
925	53	0	4	0
46	47	9	2	1
927	659	7	2	1
628	457	0	6	0
858	43	0	6	0
11	250	0	6	0
995	489	7	2	12
519	356	0	6	0
843	223	0	3	22
291	1624	0	6	0
444	63	0	6	0
646	226	0	4	8
843	136	0	6	0
243	1555	0	3	0
509	1454	0	6	0
290	355	0	6	0
730	71	9	2	24
444	182	0	6	0
4	1535	10	2	37
241	205	0	6	0
524	790	7	2	23
522	1117	10	2	1
227	658	9	2	26
794	1356	6	2	43
655	1818	0	6	0
241	32	8	2	1
367	719	0	2	2
686	6	0	3	0
915	205	0	2	26
496	408	5	2	1
734	460	0	2	1
995	1709	8	2	1
333	243	10	2	13
913	269	5	4	2
85	226	5	2	13
562	889	8	1	3
938	528	10	2	1
198	1013	6	2	24
822	830	0	2	2
47	1722	0	1	0
806	147	9	2	14
326	1690	0	6	0
806	59	0	6	0
67	1633	5	2	4
445	288	8	2	51
662	985	9	2	1
641	5	8	2	1
781	1622	5	2	1
280	82	0	2	6
524	237	0	4	0
751	1562	0	6	0
524	526	4	2	6
280	182	0	2	26
11	1123	7	2	25
102	416	7	2	1
480	48	3	4	23
705	270	0	2	13
444	918	0	6	0
426	168	7	2	26
632	467	10	2	26
211	1472	9	2	13
912	455	0	6	0
937	1604	6	2	203
746	885	8	2	1
478	1023	0	2	4
915	817	0	2	13
915	1033	0	2	1
205	777	0	6	0
445	57	0	6	0
326	553	0	6	0
296	1535	8	4	20
235	468	0	6	0
108	1363	8	2	1
794	1062	0	6	0
853	86	7	2	47
714	841	8	2	16
714	74	0	3	1
275	908	8	2	1
363	339	7	2	13
564	120	0	6	0
571	54	8	2	1
300	270	0	1	0
890	304	0	6	0
601	1487	5	2	1
145	392	7	2	112
695	53	6	2	24
643	578	0	6	0
925	1266	0	6	0
85	1379	7	2	1
760	780	7	2	1
446	1535	9	2	37
794	1281	0	6	0
123	908	7	2	1
797	523	0	6	0
459	1921	0	2	1
340	139	9	2	14
592	523	8	2	1
804	16	9	3	6
612	134	0	2	13
123	1699	5	4	0
739	1579	0	2	25
891	6	0	6	0
998	590	6	2	12
713	1588	10	3	18
509	585	0	6	0
858	45	8	6	19
876	904	6	2	1
925	232	0	1	5
353	1735	0	4	1
607	889	8	2	12
467	498	0	6	0
432	1978	7	2	1
33	394	7	2	12
184	239	8	2	24
999	114	0	6	0
911	987	3	2	1
997	1699	9	2	24
367	837	0	2	4
672	529	0	3	2
666	1735	9	2	500
853	1980	8	2	4
296	820	10	1	63
730	448	6	2	2
933	1668	9	2	52
111	1292	7	2	5
941	1575	9	2	25
660	1943	6	2	1
649	901	0	2	1
174	710	0	6	0
459	23	0	3	1
145	68	9	2	23
886	91	6	2	3
431	861	8	2	24
663	53	0	6	0
943	1050	9	2	76
427	72	7	2	12
626	419	0	2	26
240	1254	0	6	0
636	508	9	2	214
102	790	0	6	0
306	1034	0	6	0
617	203	0	6	0
499	609	0	6	0
887	940	0	6	0
439	1015	0	2	1
329	800	0	3	2
195	513	8	2	1
901	93	0	3	2
714	275	3	2	9
287	469	8	2	24
491	1579	8	2	25
927	934	9	2	26
631	249	6	4	19
927	210	0	6	0
859	274	0	6	0
389	381	4	2	6
945	227	0	6	0
572	205	10	2	26
297	165	0	6	0
33	31	0	2	1
845	1581	10	2	12
446	277	8	2	14
156	43	9	2	1
360	853	7	2	26
936	897	9	2	1
841	120	9	2	26
949	104	7	2	24
890	782	6	2	25
395	419	5	2	26
50	249	10	2	167
124	594	8	2	1
467	469	0	6	0
936	457	7	2	26
110	390	10	2	26
902	552	7	2	54
187	1575	9	2	25
730	210	0	1	93
949	33	0	6	0
861	33	0	6	0
524	1921	9	2	1
979	849	0	6	0
524	1575	8	2	25
60	502	0	2	1
401	1205	9	2	6
973	394	0	6	0
324	123	0	3	8
52	412	7	2	12
164	401	0	6	0
985	390	0	6	0
260	777	9	2	10
992	463	4	4	0
94	523	0	6	0
711	144	0	6	0
436	1635	0	3	0
184	30	6	2	26
746	902	5	2	1
806	101	5	2	12
227	239	8	2	24
902	2000	7	2	1
496	1575	0	6	1
156	795	0	3	11
915	1084	0	2	2
858	997	9	2	1
562	527	8	2	276
154	438	8	2	3
324	149	0	2	12
164	706	0	6	0
202	1581	0	1	0
371	72	7	2	12
316	1889	0	2	24
664	61	7	2	26
440	323	4	2	13
842	241	0	6	0
469	1536	0	4	6
735	45	10	2	94
974	26	0	4	1
968	578	0	6	0
98	1498	0	6	0
734	6	0	6	0
668	357	5	2	8
330	25	0	6	0
746	1946	0	6	0
751	154	4	2	64
925	306	0	4	3
202	192	0	2	1
101	1723	8	2	1
352	1421	0	6	0
989	150	10	2	50
156	1594	5	2	26
633	30	8	2	26
918	1726	0	1	3
285	969	8	2	26
595	80	9	2	43
897	199	10	2	1
973	627	0	2	26
371	215	6	2	6
656	329	0	6	0
491	317	9	2	1
748	405	0	2	1
331	177	7	2	26
17	1915	0	6	0
529	82	0	6	0
352	1414	8	2	1
636	98	5	2	26
414	1827	0	6	0
746	1824	8	2	1
705	990	0	6	0
615	144	0	6	0
267	840	0	3	0
731	229	0	6	0
129	48	0	6	0
251	777	0	3	0
478	909	0	2	13
481	790	0	6	0
845	1889	10	2	24
517	311	0	6	0
19	1998	0	6	0
662	1674	9	2	47
57	75	0	6	0
937	1257	6	2	13
77	1397	0	6	0
363	1415	8	2	1
154	356	6	2	24
731	102	0	3	0
498	68	7	2	23
275	845	0	3	1
205	1030	7	1	0
992	1	0	2	26
3	323	0	6	0
936	245	10	2	43
442	61	7	2	26
746	1704	0	6	0
714	227	10	2	6
350	249	8	2	167
375	1214	0	2	10
444	585	9	2	1
565	1943	0	6	0
890	1458	8	2	26
890	384	8	2	13
459	1017	0	2	24
316	1078	0	2	1
484	250	10	2	150
920	202	0	6	0
890	467	8	2	26
462	6	9	2	26
345	1562	0	6	0
728	338	10	2	40
438	158	0	6	0
745	431	9	2	1
643	387	0	6	0
60	763	0	2	67
274	958	0	6	0
953	1780	7	2	3
450	1726	0	4	0
248	1699	0	6	0
371	1346	6	2	3
32	235	0	6	0
399	1486	0	4	28
694	1049	0	6	0
439	1810	5	4	4
297	385	0	6	0
361	43	9	2	1
793	205	0	2	26
626	31	0	2	1
80	239	0	6	0
198	746	7	2	2
311	121	7	2	51
36	120	9	3	15
595	91	9	2	3
583	150	0	1	0
6	199	9	2	1
346	477	0	6	0
679	418	0	2	1
444	318	0	6	0
890	404	7	2	6
174	6	0	6	0
347	1	0	1	6
993	335	7	2	26
639	1506	9	2	1
781	582	7	2	48
326	1606	8	2	52
121	1370	6	2	1
925	666	0	1	0
135	759	6	2	1
538	251	0	6	0
237	322	8	2	12
915	1530	0	2	24
68	303	10	6	22
778	1	0	1	5
510	759	8	2	1
819	174	0	6	0
739	877	0	2	47
890	572	9	2	1
846	356	0	2	24
890	1824	0	6	0
974	79	0	6	0
414	1505	8	2	1
725	1575	9	2	25
998	191	6	2	1
577	1456	6	2	13
389	522	7	2	1
966	1689	0	6	0
399	522	7	2	1
67	1735	8	2	500
33	24	7	2	26
853	1873	5	2	37
717	153	8	2	45
214	109	8	3	20
859	1648	9	2	2
985	694	0	6	0
386	90	6	2	49
193	387	0	6	0
577	1780	6	2	3
439	509	1	4	1
689	857	8	2	25
368	992	7	2	13
224	400	7	2	26
873	740	7	2	43
917	1722	0	6	0
516	1210	0	6	0
57	758	8	2	1
446	1887	9	2	24
457	469	0	6	0
920	468	0	6	0
270	578	10	2	1
265	877	0	6	0
223	918	10	2	201
292	1689	8	2	3
853	1177	7	2	4
967	587	0	1	0
128	167	8	2	24
442	356	8	2	24
301	121	9	2	51
652	44	10	2	4
342	395	0	2	13
928	205	9	2	26
367	1226	0	2	13
478	468	9	2	1
274	713	0	6	0
353	1575	0	6	0
80	170	0	6	0
912	889	0	6	0
714	529	0	6	0
358	348	0	6	0
280	468	0	2	1
986	1015	0	2	1
383	226	0	2	13
257	554	0	1	0
592	392	8	2	112
925	170	0	4	70
5	1387	0	6	0
597	1535	10	3	0
128	265	8	2	1
345	283	8	2	50
596	1735	7	2	500
886	137	9	2	8
529	1853	0	6	0
871	226	7	2	13
864	1664	0	6	0
274	635	0	6	0
744	1117	7	2	1
711	1568	0	6	0
649	528	0	2	1
65	199	0	2	1
156	25	2	2	24
912	462	0	6	0
426	411	0	6	0
649	820	0	3	0
192	1118	6	2	1
47	849	0	6	0
147	132	8	3	4
52	379	5	4	1
308	597	0	6	0
219	64	0	6	0
936	137	10	2	8
418	164	8	2	1
21	886	8	2	12
414	372	9	2	1
387	1230	7	2	12
275	1004	9	2	1
21	49	9	2	5
326	107	5	4	7
598	531	7	2	1
853	961	7	2	35
469	849	8	2	14
356	457	10	2	26
459	1476	8	2	1
529	1799	0	6	0
802	880	7	2	22
55	248	0	1	0
964	885	7	2	1
745	1120	8	2	1
912	585	0	6	0
945	1575	0	6	0
493	1079	0	6	0
274	1909	0	6	0
23	269	8	2	366
491	269	0	3	0
969	245	0	3	5
768	356	10	2	24
865	227	0	2	6
331	131	0	6	0
509	1606	0	6	0
367	1980	0	6	0
617	1082	0	6	0
469	253	0	6	0
386	1095	0	6	0
202	30	10	2	26
694	339	0	6	0
822	401	0	2	2
371	404	6	2	6
842	530	7	2	46
493	1601	0	6	0
536	298	6	2	12
275	933	7	2	8
401	1689	9	2	3
185	189	9	2	24
794	1065	0	6	0
172	534	0	3	0
172	21	10	1	807
147	121	8	2	51
439	276	8	2	12
564	430	6	2	1
350	1258	7	2	1
716	416	7	2	1
202	238	0	6	0
545	43	10	2	1
239	467	0	3	1
890	851	8	2	10
478	1192	8	2	1
531	237	0	4	1
871	1535	10	2	37
285	904	0	2	1
793	1535	9	2	37
345	1174	0	6	0
356	45	9	2	95
227	914	6	3	1
409	117	10	2	7
673	1731	0	6	0
804	481	6	2	224
948	290	8	2	13
786	430	3	2	1
731	634	0	6	0
19	6	8	2	26
545	31	7	2	1
719	250	8	1	100
400	121	0	2	51
917	996	6	2	34
342	1696	0	2	6
679	1140	8	2	1
859	524	7	2	1
275	918	0	6	0
459	1261	0	6	0
268	584	0	1	4
936	24	9	2	26
84	46	0	6	0
401	47	8	2	1
202	277	6	2	14
694	1988	5	2	13
395	33	9	2	25
573	1078	6	2	1
28	419	8	2	26
145	356	7	2	24
789	79	0	6	0
787	719	6	2	2
299	21	0	3	13
931	1469	0	2	73
882	849	0	2	14
350	170	0	6	0
17	384	2	2	13
349	1524	0	6	0
835	356	0	6	0
156	205	9	2	26
326	160	0	6	0
436	589	0	6	0
744	1119	9	2	1
18	384	0	1	2
746	1441	0	2	1
563	32	10	2	1
787	1535	9	2	37
358	682	0	3	4
974	44	0	6	0
615	779	8	2	1
731	523	8	2	1
21	48	5	4	4
205	1542	0	6	0
290	1327	0	6	1
262	150	6	2	50
538	177	0	6	0
381	550	7	2	27
131	1454	0	1	0
36	1482	8	3	2
33	202	7	2	26
400	1787	0	3	3
529	239	0	6	0
324	150	0	3	3
478	524	6	2	1
23	1538	7	2	24
807	100	0	6	0
856	536	7	2	1
719	6	7	3	2
734	250	0	6	0
807	161	0	6	0
509	523	0	6	0
860	158	0	4	1
510	522	7	2	1
671	263	9	2	75
75	1887	9	2	24
10	934	9	2	26
745	249	8	4	89
329	570	0	6	0
792	97	0	6	0
989	482	0	2	180
57	210	10	1	0
307	1232	9	2	3
708	1088	6	2	36
758	196	7	2	12
859	1374	0	6	0
861	330	7	2	13
584	877	0	6	0
849	1735	7	2	500
789	1	0	6	0
892	339	0	6	0
804	205	0	1	7
438	1535	0	2	37
245	442	6	2	1
509	145	0	6	0
423	269	4	4	37
314	622	6	2	2
326	230	0	6	0
444	53	0	3	17
865	205	0	6	0
257	459	0	6	0
973	857	0	6	0
753	1117	5	2	1
371	1827	0	1	15
899	601	5	2	1
719	356	8	2	24
478	1364	9	2	1
349	527	3	2	276
41	997	7	2	1
246	986	8	2	1
694	462	8	2	1
859	1573	7	2	51
343	482	7	2	180
731	122	0	6	0
223	1535	10	2	37
945	462	0	2	1
758	1827	7	2	26
950	269	5	2	366
257	1137	0	6	0
536	621	8	2	12
426	553	5	2	13
877	1818	7	2	26
184	21	5	4	11
943	1614	8	2	52
589	578	0	2	1
297	1827	9	2	26
989	1117	0	2	1
612	169	0	2	12
998	634	0	6	0
238	1689	0	6	0
363	392	7	2	112
450	154	5	2	64
173	1887	8	2	24
291	905	0	6	0
174	1524	7	2	13
367	1506	0	2	1
426	164	10	2	1
925	390	0	4	0
711	150	0	4	20
17	79	9	2	24
293	1840	7	2	12
734	1686	0	2	1
625	19	0	6	0
530	24	8	2	26
352	762	7	2	1
413	47	7	2	1
529	272	0	6	0
423	1117	5	2	1
890	1163	8	2	48
314	788	6	2	2
481	121	8	2	51
673	1818	9	2	26
